fingerprint,sitename,title,author,date,source,hostname,excerpt,categories,tags,filename,id,license,comments,source-hostname
BmDNCL0htDDNUkWe6LJNAGfCcnw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_02_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 2011 Reader's Poll Results by Neil Clarke,,,./data/2/efku5+-evyjnDgSdMVM79NvdiYI.xml,,,,
OIOCv2FSB7PNpMJzn/y73TbgGk8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Christopher Mahon,2022-01-01,https://clarkesworldmagazine.com/mahon_08_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Candlelit World: The Dark Roots of Myth and Fantasy by Christopher Mahon,,,./data/2/DeBtS4uHLxEJ8XJp3LKwOGY5B9Y.xml,,,,
kX0MVM+D49/7qV+9Lu7vfrlXvuI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Suzanne Palmer,2022-01-01,https://clarkesworldmagazine.com/palmer_09_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Secret Life of Bots by Suzanne Palmer,,,./data/2/5t8bcVeWhiHz08QtEHbGzEK4XtI.xml,,,,
1160sckNDKdGwE9SSVBxR8pEAic=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01,https://clarkesworldmagazine.com/hoffman_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Braided Together: A Conversation with Erin Hoffman by Jeremy L. C. Jones,,,./data/2/-vXQFCBFRbyxcbgicpjABHAYMq8.xml,,,,
rwZ6zlMHe17u8UOsHUXdE8xrUa4=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Nováková,2022-01-01,https://clarkesworldmagazine.com/novakova_09_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Under Pressure: Life's Last Dance? by Julie Nováková,,,./data/2/3GHZ--WYs4y1bo52vCStDwGJVvg.xml,,,,
j9HH7x5hkDKq82HjLcDcnuBoSOg=,,Clarkesworld Magazine - Science Fiction & Fantasy,Harout Demirchyan,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_30/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Wish by Harout Demirchyan,,,./data/2/qnSx939NuI-m0iRc+ImS9bskzOo.json,,,,Clarkesworld Magazine
nkkOfWTHrNHoiIJ4aYa6I7hGTZo=,,Clarkesworld Magazine - Science Fiction & Fantasy,Rich Larson,2022-01-01 00:00:00,https://clarkesworldmagazine.com/larson_03_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Death of an Air Salesman by Rich Larson,,,./data/2/HuCtF3BTBP03sg6cLUweH6lLAXc.json,,,,Clarkesworld Magazine
xRxWYAubjEnEoighX47jhjYYVI0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01,https://clarkesworldmagazine.com/larson_interview_2018/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 37 Rejections, Language Obsessions, and Dance: A Conversation with Rich Larson by Chris Urie",,,./data/2/gnoD2KM+QE3gE-g7mXQZCW8WzX8.xml,,,,
AxaWkN2UcrwhCu0I3oxUG8/zzTA=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/fultz_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Writing Is Magic: A Conversation with John R. Fultz by Jeremy L. C. Jones,,,./data/2/1+PqZxKW7+WPz+czcbDOuA3p67k.json,,,,Clarkesworld Magazine
zw1s8W8GWDOJHDzePEnmv36BVvc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Luis Carlos Barragán,2022-01-01,https://clarkesworldmagazine.com/artbio_143/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: la criatura by Luis Carlos Barragán,,,./data/2/6bpb9G-WlNFl7LoK0ex9upZnTRQ.xml,,,,
YxntyYTTVideRrkJexuGC4lF7uI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Helena Bell,2022-01-01,https://clarkesworldmagazine.com/bell_09_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Robot by Helena Bell,,,./data/2/VNC6Z1Z-ZFMoDcc0yLCh+cL959A.xml,,,,
usQtqKZPEJXmKYbex9L9mYAosvU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,David Charlton,2022-01-01,https://clarkesworldmagazine.com/charlton_06_07/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Moon Over Yodok by David Charlton,,,./data/2/7NlUYy--QFwFBvx087i3QF3UrAA.xml,,,,
WIABbWffsqc0tDOzrdLbcI7i2hc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Serj Iulian,2022-01-01,https://clarkesworldmagazine.com/artbio_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Cardboard Box by Serj Iulian,,,./data/2/BG3D-KGDCcpQoc2an4A+a+m7l6U.xml,,,,
zyrygNDjeAWdp4hLIzbhFBVcbmw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Dr Kari Maund,2022-01-01,https://clarkesworldmagazine.com/maund_06_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Who Were the Celts? by Dr Kari Maund,,,./data/2/jvIt5Y1yTjxAd32ylRZ-rk2iynM.xml,,,,
Dk0qiIogBXMABZOzXD0Hjh9kz/Y=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Lisa L Hannett,2022-01-01,https://clarkesworldmagazine.com/hannett_07_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: On the Lot and In the Air by Lisa L Hannett,,,./data/2/ju5c95-RCT3NF1zfU5hkh22FWsY.xml,,,,
96EPekDP0e7jL88FcHLxkn39YOY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Susan Palwick,2022-01-01,https://clarkesworldmagazine.com/palwick_04_14_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Going After Bobo by Susan Palwick,,,./data/2/6g9BzwyiNcchCDamwetKyk7KDn0.xml,,,,
vd40rjad+16mxLhekKDjjc+XZwU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Dan Koboldt,2022-01-01 00:00:00,https://clarkesworldmagazine.com/koboldt_02_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Six Quirks of the Human Genome by Dan Koboldt,,,./data/2/EIOIxQVun8C3Ek+kWZnSqXK-jd0.json,,,,Clarkesworld Magazine
8RG8CyMRkwQC91wTFJWtyzUS1KQ=,,Clarkesworld Magazine - Science Fiction & Fantasy,Craig DeLancey,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_01_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Will Aliens be Alien? by Craig DeLancey,,,./data/2/UDgaTS5s8unGevUordYfKKobf+s.json,,,,Clarkesworld Magazine
C90BhSpgGjQ37CXZpsPBnXjbVzE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Alvaro Zinos-Amaro,2022-01-01,https://clarkesworldmagazine.com/rambo_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Neither Here Nor There: A Conversation with Cat Rambo by Alvaro Zinos-Amaro,,,./data/2/6iv0ADwO2-2QoJ4s39vAqc4pp7c.xml,,,,
TFhKVDltaPRYt1IJ4bl1wItJAY4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Elizabeth Bear,2022-01-01 00:00:00,https://clarkesworldmagazine.com/bear_01_07/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Orm the Beautiful by Elizabeth Bear,,,./data/2/Pyud5cyHzeBMCyV+KB1xAAfC0u0.json,,,,Clarkesworld Magazine
119jenRGJKTxFEwQJllS7h3o1qg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Sean Donaldson,2022-01-01,https://clarkesworldmagazine.com/artbio_37/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: OH SHIT by Sean Donaldson,,,./data/2/6yBDe-IrHukXZUj+jcL4Jdxx0XA.xml,,,,
WjfvqnTxJkrX227ZWa70YBfNoWs=,,Clarkesworld Magazine - Science Fiction & Fantasy,Howard Waldrop,2022-01-01 00:00:00,https://clarkesworldmagazine.com/waldrop_05_14_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Night of the Cooters by Howard Waldrop,,,./data/2/MBwGFcLoMonah4E+9mp0RoXrZ1Q.json,,,,Clarkesworld Magazine
GiiDyk0dIZy5yXqu1YFzDWT1okk=,,Clarkesworld Magazine - Science Fiction & Fantasy,Eliane Boey,2022-01-01 00:00:00,https://clarkesworldmagazine.com/boey_07_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Forgotten by Eliane Boey,,,./data/2/qeSfeerZhsexyop+jg8VJ0a9kns.json,,,,Clarkesworld Magazine
IcTwy3eNBnLawcR0KlKitXrKGn8=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/rosen_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Everything's Surprising: A Conversation with Lev AC Rosen by Jeremy L. C. Jones,,,./data/2/HQFC8r4dAvGHh5l4tm9n9ZeXNro.json,,,,Clarkesworld Magazine
py18HdOVAh1o6K7f6rmxLrEehEk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Catherynne M Valente,2022-01-01,https://clarkesworldmagazine.com/valente_11_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Voodoo Economics: How to Find Serenity in an Industry that Does Not Want You by Catherynne M. Valente,,,./data/2/5VSw223CsgTXnxdBaIRbA67vtzE.xml,,,,
kaSUxf5mwhexK7gAz81duwT3s5Q=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Keisuke Asaba,2022-01-01,https://clarkesworldmagazine.com/artbio_39/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Remains Which Live by Keisuke Asaba,,,./data/2/jwVzca+1qVcUfThFNf4cco--G8s.xml,,,,
GvL6PyqmW62uC9MD6p0xWc5Y+a0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Thoraiya Dyer,2022-01-01 00:00:00,https://clarkesworldmagazine.com/dyer_02_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Generation Gap by Thoraiya Dyer,,,./data/2/2RlBsUrOh8xzUzPf6L-PaJzn0MY.json,,,,Clarkesworld Magazine
XRvx/sfkjhcuprUrCCbABKDRwZY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01,https://clarkesworldmagazine.com/manzieri_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Paint Your Own Language: A Conversation with Maurizio Manzieri by Arley Sorg,,,./data/2/L4BeOjzhTPQbxsKG4JOw43zI6VQ.xml,,,,
0DLq0M1ryjV122YvzkPhdsv6tDg=,,Clarkesworld Magazine - Science Fiction & Fantasy,Alex Dally MacFarlane,2022-01-01 00:00:00,https://clarkesworldmagazine.com/macfarlane_05_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Devonshire Arms by Alex Dally MacFarlane,,,./data/2/A1vkuNpqU5IIifKAyBCYrO0C66w.json,,,,Clarkesworld Magazine
0PB3tgnvYLBAktcDXhIoXszFYsA=,,Clarkesworld Magazine - Science Fiction & Fantasy,Roger Moraga,2022-01-01 00:00:00,https://clarkesworldmagazine.com/moraga_11_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Modern Genetics in the World of Fiction by Roger Moraga,,,./data/2/0VYZE86xEj-ozq8e-8cVrZoWniA.json,,,,Clarkesworld Magazine
WKwU/1qhFarbGhTqKSh0cWw8MmE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,John Chu,2022-01-01,https://clarkesworldmagazine.com/chu_07_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Sentry Branch Predictor Spec: A Fairy Tale by John Chu,,,./data/2/x8MLX2XbZTjeCd7gXcrdQtHMlXo.xml,,,,
ptIyoZiCPmD2anSLhOMyPlzbmq0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Tobias S Buckell,2022-01-01,https://clarkesworldmagazine.com/buckell_08_16_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Fish Merchant by Tobias S. Buckell,,,./data/2/zsZv2K6GSigDiTSALgbVVZmu+YM.xml,,,,
HVGgKxOBvA7wpntLq0OLUXILTgQ=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01,https://clarkesworldmagazine.com/valentine_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Momentary Glimpses of a Complete Circus: A Conversation with Genevieve Valetine by Jeremy L. C. Jones,,,./data/2/gL+cGttMk+mA5lFrC2fazCIBHG8.xml,,,,
NDEB3jkCQFomJfBrLvjTlQUq7SE=,,Clarkesworld Magazine - Science Fiction & Fantasy,E C Ambrose,2022-01-01 00:00:00,https://clarkesworldmagazine.com/ambrose_03_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Romance of Ruins by E. C. Ambrose,,,./data/2/Qm7K4GLq90shoBqmoAB8lwwBtGE.json,,,,Clarkesworld Magazine
pQ0vBacZRjt3SQTcJz9GVXiD9GA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Dillon,2022-01-01,https://clarkesworldmagazine.com/artbio_120/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Seed to Sky by Julie Dillon,,,./data/2/aN-10GZiL3EUutsxz3IkaLYeJGg.xml,,,,
VLUE5aJFYpxRtPwok4qEbLgb81c=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/palwick_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Eccentric Relatives and Raw Grief: A Conversation with Susan Palwick by Jeremy L. C. Jones,,,./data/2/A3zp-ru+yb9n5S8aZNrCl9XcRQQ.json,,,,Clarkesworld Magazine
rlehg6jR4W5UNk9BgvXcFUvHSDw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Ray Nayler,2022-01-01,https://clarkesworldmagazine.com/nayler_09_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Yesterday's Wolf by Ray Nayler,,,./data/2/oCX-QUVYZ0LfXafrbrB32Kc2g50.xml,,,,
FLqj84x6qCm4s2GxJRB4VzGeErU=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Cat Rambo,2022-01-01,https://clarkesworldmagazine.com/rambo_05_11/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Whose Face This Is I Do Not Know by Cat Rambo,,,./data/2/KkiENqZofWz6VPXYA1-nm-Br-Us.xml,,,,
qcUEIZ6XEtevJCaccptDbo4P698=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Mike Buckley,2022-01-01,https://clarkesworldmagazine.com/buckley_03_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Amusement Dark by Mike Buckley,,,./data/2/TJRTtbgpIoTraGns8NckoWEiPy4.xml,,,,
nkkOfWTHrNHoiIJ4aYa6I7hGTZo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Rich Larson,2022-01-01,https://clarkesworldmagazine.com/larson_03_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Death of an Air Salesman by Rich Larson,,,./data/2/1+4ADtmRBP24OjMH9SIviKlIUvg.xml,,,,
JxZlpxoO6hhmaBvvoBIMDIMnLU4=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_06_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Managing This Expectation by Neil Clarke,,,./data/2/GiE21W3qUtQULN0Z2oXPXdRXHOA.xml,,,,
ECFbTa+KSBjud/oi+67QVg/+feA=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_06_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Once Again Down the Rabbit Hole by Neil Clarke,,,./data/2/rqEegvxX6J2rj8wgVjOpHwvzinI.xml,,,,
rY1WCPDaQ8N1eSgI39NMPJkIUH8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jim C Hines,2022-01-01,https://clarkesworldmagazine.com/hines_10_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Gift of the Kites by Jim C. Hines,,,./data/2/eY9z2pxKNtACG4yyDXPDfzbg2vI.xml,,,,
NClkwV4aMiHrE8kEF8VWHVLPxjo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Joseph Tomaras,2022-01-01,https://clarkesworldmagazine.com/tomaras_08_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Bonfires in Anacostia by Joseph Tomaras,,,./data/2/WXD+j+j81PDl9dcRTVkjpuw+Z3s.xml,,,,
/b3UNnRKeSR4zZeksLCr+IJCd30=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/fall_01_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Story by Isabel Fall,,,./data/2/aiSIxZAJfBg1CWBw7Alutt+3I0w.xml,,,,
KXiC32+f15f5xIFPgillNU64+mU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Kij Johnson,2022-01-01 00:00:00,https://clarkesworldmagazine.com/johnson_01_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Apartment Dweller's Bestiary by Kij Johnson,,,./data/2/TteEZfrhX5mT-M4TjNxqGeLebjc.json,,,,Clarkesworld Magazine
A3DVzXUWjXyrBoMsSkqkPyd6SkE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Rita Chang-Eppig,2022-01-01,https://clarkesworldmagazine.com/chang-eppig_01_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Last to Die by Rita Chang-Eppig,,,./data/2/4voCvGuJEAJR2mZdCKJj2h92oPI.xml,,,,
5U33fyEjGETpoSfRlHqjn+kvmN0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeff VanderMeer,2022-01-01 00:00:00,https://clarkesworldmagazine.com/kjbishop_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Refusing to Be the Same: An Interview with K.J. Bishop by Jeff VanderMeer,,,./data/2/X+rmLDKbxjDXfBRdytXZx+GuJVw.json,,,,Clarkesworld Magazine
sWCVD1Oz3pLZHCR4MzleQ52bSbs=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Suzanne Palmer,2022-01-01,https://clarkesworldmagazine.com/palmer_06_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Bots of the Lost Ark by Suzanne Palmer,,,./data/2/1am+EfZiTZ0x82MLqjALl-7FIgQ.xml,,,,
in01B1v++9s9TyqlDzhAOMxZjw0=,,Clarkesworld Magazine - Science Fiction & Fantasy,Xia Jia; Ken Liu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/xia_09_14/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Spring Festival: Happiness, Anger, Love, Sorrow, Joy by Xia Jia, translated by Ken Liu",,,./data/2/KhWqq2Ur9iRef4uUmqXv6+I9rYc.json,,,,Clarkesworld Magazine
2jh1r96l2HtmMQjVOMtF9RpttGw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Yuumei,2022-01-01,https://clarkesworldmagazine.com/artbio_172/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Suspire by Yuumei,,,./data/2/YP+RvANIiyoFNs9+XrZBH+RueOo.xml,,,,
Nrq6qVFtCMyvGeA83FvLqoGTDUU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Kali Wallace,2022-01-01 00:00:00,https://clarkesworldmagazine.com/wallace_04_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Water in Springtime by Kali Wallace,,,./data/2/Tv4CNvLN5XLxGKiy9I6ngOKYxQc.json,,,,Clarkesworld Magazine
OtKOMI2sdCIUTl1UPPeJnWbDcYU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/cole_interview/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Military, Magic, and the Misery Ethic: A Conversation with Myke Cole by Jeremy L. C. Jones",,,./data/2/LCobE7VcT8nUq8d2jhQKByOcQCo.json,,,,Clarkesworld Magazine
wrwKOuDD3lmLdvh4Wv9jsqAy2rE=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/miller_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Whole New Wonderful Nightmare: A Conversation with Sam J. Miller by Arley Sorg,,,./data/2/7WWnD78hrQsMou+6vWawDiBhOTQ.json,,,,Clarkesworld Magazine
zFKvS6DLfeSFcVlwdU/tECK05O8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Karen Burnham,2022-01-01,https://clarkesworldmagazine.com/burnham_10_13/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Difficulties of an Asteroid Capture Mission by Karen Burnham,,,./data/2/h8OyNDVvLx0pFysN8Qm-zSp+DD8.xml,,,,
EJwVp9zuwdmhAjwI0wQaV+2U584=,,Clarkesworld Magazine - Science Fiction & Fantasy,Kim Stanley Robinson,2022-01-01 00:00:00,https://clarkesworldmagazine.com/robinson_02_16_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Mercurial by Kim Stanley Robinson,,,./data/2/5hyjg8HoaT0hkbkwDl11pGV63os.json,,,,Clarkesworld Magazine
